,solar_lf,wind_lf,hydro_lf,cogen_lf
196,0.42710014899702947,0.36517078117376306,0.06455192656648777,0.4978723404255319
197,0.3898563096558113,0.40011876609078334,0.07262091738729874,0.47925531914893615
198,0.33045880725817894,0.4104605167294934,0.09445465725537548,0.5420212765957447
199,0.24240602329844557,0.4058245595466234,0.09777718288747413,0.5590425531914893
200,0.1269019612035902,0.478573426108584,0.13337567180281665,0.43617021276595747
201,0.03652143728503071,0.5078156175697642,0.18606143539752357,0.47712765957446807
202,0.0016053379026387126,0.4646655545599739,0.22593174298270718,0.46170212765957447
203,0.0,0.4236551640961235,0.1822642632465537,0.4601063829787234
204,0.0,0.3876373429061332,0.14856436040669613,0.45053191489361705
205,0.0,0.3373550380765428,0.13622355091604404,0.4563829787234043
206,0.0,0.3220207181639727,0.11676304364232347,0.46117021276595743
207,0.0,0.3202376577090227,0.06977303827407134,0.45478723404255317
208,0.0,0.35482903053505294,0.06597586612310147,0.43031914893617024
209,0.0,0.40011876609078334,0.06739980567971517,0.3324468085106383
210,0.0,0.4931945218391741,0.06597586612310147,0.32180851063829785
211,0.0,0.5755719148578649,0.061704047453260365,0.31117021276595747
212,0.0,0.594828967771325,0.0607547544155179,0.29202127659574467
213,0.0,0.5759285269488548,0.057906875302290495,0.32553191489361705
214,0.00016053379026387124,0.605170718410035,0.0550589961890631,0.41117021276595744
215,0.02143126100022681,0.5859136654965749,0.060280107896646666,0.42340425531914894
216,0.12898890047702055,0.599821537045185,0.07879132213262477,0.42872340425531913
217,0.25468685825363174,0.6265674438694352,0.11344051801022483,0.4085106382978723
218,0.3655354404308348,0.6294203405973553,0.1751445654634852,0.40797872340425534
219,0.43793617983984073,0.6458244967828954,0.09635324333086041,0.350531914893617
220,0.45029728169015887,0.6415451516910153,0.06692515916084393,0.31861702127659575
221,0.4435548624990763,0.6336996856892353,0.06597586612310147,0.32659574468085106
222,0.3897760427606794,0.6287071164153752,0.07167162434955628,0.3882978723404255
223,0.2904056265873431,0.6312034010523052,0.07926596865149602,0.44042553191489364
224,0.15965085441741994,0.6319166252342853,0.11344051801022483,0.43936170212765957
225,0.04181905236373846,0.6247843834144852,0.1836882028031674,0.45478723404255317
226,0.001525071007506777,0.610163287683895,0.21833739868076746,0.45585106382978724
227,0.0,0.595898804044295,0.18606143539752357,0.45
228,0.0,0.597681864499245,0.17134739331251533,0.4601063829787234
229,0.0,0.6080236151379551,0.16612628160493176,0.4632978723404255
230,0.0,0.6172955295036952,0.13385031832168787,0.4595744680851064
231,0.0,0.6183653657766651,0.09350536421763302,0.4563829787234043
232,0.0,0.6190785899586452,0.07546879650052614,0.41382978723404257
233,0.0,0.6258542196874552,0.07119697783068504,0.32553191489361705
234,0.0,0.6279938922333952,0.07167162434955628,0.3148936170212766
235,0.0,0.6283505043243852,0.0692983917552001,0.3090425531914894
236,0.0,0.6226447108685452,0.0621786939721316,0.2957446808510638
237,0.0,0.608380227228945,0.0607547544155179,0.34361702127659577
238,8.026689513193562e-05,0.6058839425920151,0.06122940093438913,0.4351063829787234
239,0.018942987251136807,0.601961209591125,0.07404485694391244,0.45904255319148934
240,0.11405925798248052,0.6080236151379551,0.08448708035907958,0.46861702127659577
241,0.2724258420777895,0.597681864499245,0.09872647592521659,0.45372340425531915
242,0.4060702224724623,0.5441900508507446,0.09682788984973165,0.44840425531914896
243,0.4728522792222328,0.5202970407544143,0.09065748510440562,0.4271276595744681
244,0.5060827738068541,0.5459731113056946,0.07974061517036725,0.36117021276595745
245,0.49067152994152247,0.6176521415946852,0.07357021042504121,0.35
246,0.41995639533028717,0.6304901768703253,0.07689273605713984,0.42925531914893617
247,0.30605767113807053,0.6144426327757752,0.07926596865149602,0.4723404255319149
248,0.15916925304662835,0.604100882137065,0.10916869934038373,0.4542553191489362
249,0.034916099382392,0.5755719148578649,0.15615870470863585,0.4718085106382979
250,0.0009632027415832275,0.5145912472985743,0.20172477052027427,0.46170212765957447
251,0.0,0.3961960330898933,0.19982618444478933,0.45478723404255317
252,0.0,0.3116789675252626,0.16470234204831805,0.4787234042553192
253,0.0,0.25640409342181214,0.1495136534444386,0.451063829787234
254,0.0,0.23144124705251193,0.13907143002927144,0.43563829787234043
255,0.0,0.2136106425030118,0.1286292066141043,0.4531914893617021
256,0.0,0.2029122797733117,0.08401243384020834,0.4117021276595745
257,0.0,0.2168201513219218,0.0749941499816549,0.32340425531914896
258,0.0,0.22074288432281183,0.07689273605713984,0.32393617021276594
259,0.0,0.23358091959845195,0.07214627086842751,0.30319148936170215
260,0.0,0.23358091959845195,0.06834909871745763,0.30106382978723406
261,0.0,0.23251108332548193,0.06977303827407134,0.34202127659574466
262,8.026689513193562e-05,0.2178899875948918,0.07072233131181381,0.42819148936170215
263,0.015170443179935832,0.2178899875948918,0.07594344301939737,0.44627659574468087
264,0.10498909883257179,0.21218419413905176,0.10062506200070152,0.4478723404255319
