seed,solution,objective_1,objective_2,cfe_score,type,SGPXX-bioenergy-unspecified,SGPXX-open-cycle-gas-turbine,SGPXX-oil-unspecified,SGPXX-photovoltaic-unspecified,SGPXX-waste,SGPXX-battery
4,70,980028045463116.8,0.0,0.0,feasible,85183.06056918201,741173.2459739109,993736.8257604814,202668.09057350844,125018.7456802117,267791.40937772294
4,71,2817726368825904.0,0.0,0.0,feasible,6476.362817657076,78727.84205510162,723133.6697316228,260108.16953926816,66470.75206411278,772772.0939004536
4,72,2304942443322634.0,0.0,0.0,feasible,133429.57235443062,824470.6975881174,365598.39289946394,593031.6880893047,567112.5856810877,631864.3211605562
4,73,338445697748400.4,0.0,0.0,feasible,651063.7910608988,512509.78949811065,822828.5026173445,482060.3505511559,22706.179268780957,91491.14887913478
4,74,1414103358377282.0,0.0,0.0,feasible,371529.65981253784,348177.3910146058,37018.394682070786,151750.92934233186,298682.85174268094,387070.8612132682
4,75,75570799191446.0,0.0,0.0,non-dominated,903440.4795792819,513257.26891926565,558508.1145442573,881292.3544806298,685712.2705790093,19255.81812352839
4,76,2300597596038397.0,0.0,0.0,feasible,79351.43200107946,297547.8719599031,257557.40383745433,634598.4651612199,143074.50251375147,630670.4016102974
4,77,171153695565243.7,0.0,0.0,feasible,366612.4439640425,522744.76576598134,23358.75123802555,867529.7299850641,937726.6081753233,45521.01944948994
4,78,3459275718376385.5,0.0,0.0,feasible,499098.0101543936,381957.5081470776,252920.97976580076,991869.2016813562,282248.8963869648,949063.2868413522
4,79,272924594941037.2,0.0,0.0,feasible,407646.9867769156,923108.5721148488,898375.345733038,553542.7064728903,317227.7989147983,73486.62064633916
4,80,2962035721143923.5,0.0,0.0,feasible,824927.3280733726,612196.3694014571,999117.2441636354,599622.9956744665,37452.25645210587,812426.8264483047
4,81,1544720179259849.5,0.0,0.0,feasible,217931.91574064712,361709.48440433806,545491.8810694884,405278.0061339103,5686.704143852635,422963.02630963945
4,82,1880397520910291.0,0.0,0.0,feasible,6991.977012853745,743016.993681674,79576.69669957497,245945.06224470193,745438.3701500173,515203.7230607932
4,83,2070028909799809.8,0.0,0.0,feasible,868974.779861839,442504.1183686844,222988.18935109238,707726.0954262058,423942.85495435505,567312.4872420625
4,84,2148936959323228.0,0.0,0.0,feasible,342175.7727552942,255926.7557488769,203078.55981480758,811048.4516239755,833439.8125258305,588995.6113740873
4,85,245697359053018.06,0.0,0.0,feasible,708336.1095009637,320120.08864450554,853951.0898274777,623740.4579136086,905409.4400563375,66004.85498241115
4,86,3178175592516137.5,0.0,0.0,feasible,786740.0451994992,837467.8192536645,974962.4249935983,435288.21115550597,828329.2337325794,871819.8502164657
4,87,622792197687826.6,0.0,0.0,feasible,332007.57678685116,191417.20697872143,797693.9630609947,113205.23596476314,352871.54242849344,169626.655863927
4,88,1177922618216320.2,0.0,0.0,feasible,491707.1400740844,401062.9652477991,498248.8406079144,656689.3251993114,292110.8453441929,322170.811884539
4,89,692348923716734.4,0.0,0.0,feasible,166361.19046603394,226206.8765264476,875679.3567940155,193986.3722964236,286070.2661121226,188740.1320404538
4,90,2271256624992677.0,0.0,0.0,feasible,131948.89360322073,597999.464495478,144922.32376105723,737879.3416282935,440590.4053477862,622607.803165893
4,91,1036935050798656.4,0.0,0.0,feasible,823892.7864311341,196427.16383825926,553268.3765606604,164548.5566608745,150400.51515104,283428.87181818165
4,92,2698137979803530.5,0.0,0.0,feasible,811026.0776132911,603320.5378235854,125343.7843018951,246785.21786475708,109281.65192362963,739910.4289678864
4,93,1341274722535862.2,0.0,0.0,feasible,636838.7329925182,811006.348407563,734227.20058706,273453.8022271173,334279.21676515293,367058.2977187557
4,94,301542685627392.06,0.0,0.0,feasible,481041.1977714109,351268.2256479636,791281.1219556318,345695.5463450269,796093.0887031222,81350.57896898934
4,95,1085670114853774.6,0.0,0.0,feasible,785392.6795112464,167666.33576877473,895750.9750684563,804649.6906271755,936169.6134272316,296820.76846081374
4,96,3561976422305529.0,0.0,0.0,feasible,984968.384951153,484690.99514367344,609024.8876488401,352604.5647406568,64780.92120676922,977284.3888099297
4,97,2569375816236469.5,0.0,0.0,feasible,509946.1613455655,310950.8305333338,937134.3437147228,174479.4266333888,109429.171832346,704527.9047134492
4,98,1899773283303021.2,0.0,0.0,feasible,546497.5186000322,36940.80961611282,274253.4659133008,804660.607031609,723600.0217616892,520527.9841932332
4,99,1791255613337761.8,0.0,0.0,feasible,26651.268433690857,937476.9137520004,408079.0838950002,822567.2373382892,76969.1199999813,490708.43951323826
4,100,830425388246001.1,0.0,0.0,feasible,846114.007211968,574837.8294105225,930036.9233136203,50725.084241369994,948796.0940912708,226682.13083755606
5,1,1390360153746034.5,0.0,0.0,feasible,296047.318433557,578132.4685768646,411882.7906072427,448888.84714413265,615950.9962513692,380546.4716684649
5,2,561631593564454.4,0.0,0.0,feasible,688972.3011193039,936925.2382446955,790884.4425780827,284295.83137528755,137776.12493876164,152820.34802580037
5,3,2549280014010616.5,0.0,0.0,feasible,376046.66140286886,959376.3821403178,757659.5108840826,23227.300521489236,885110.7260317628,699005.7840067844
5,4,728888672944515.6,0.0,0.0,feasible,354187.2854075907,258439.6541020656,45371.95906152495,281392.0683385576,976329.2503040453,198780.88102670145
5,5,2355494155674145.0,0.0,0.0,feasible,971116.8708949165,729848.6325142833,823311.7097977026,322618.7716567475,828474.0064385249,645755.4141558142
5,6,2558440727840921.5,0.0,0.0,feasible,679412.5156185458,809078.3663118529,622411.7559325681,311502.08536516526,138030.90411544865,701523.0543780602
5,7,2983058093444546.5,0.0,0.0,feasible,639965.928375463,394686.7159385817,602931.5515345979,837471.6711054826,35451.740480253065,818203.5591250991
5,8,3581960840518906.5,0.0,0.0,feasible,111789.75450809005,791804.8597012168,46795.92617161536,41728.86127052738,887574.5107201027,982775.9023303388
5,9,752547643364580.9,0.0,0.0,feasible,905684.4480996903,61862.03198438372,330372.7957736173,971995.9230177546,308224.6055217652,205282.1238726792
5,10,3106082793499917.0,0.0,0.0,feasible,532291.9399611981,348712.45239224046,124680.63021270554,822526.9105622127,492926.6471114296,852009.4871478676
5,11,2130824732080635.2,0.0,0.0,feasible,841871.4616609288,42585.34936806261,15563.510939078518,978136.6965588997,700329.3857558105,584018.5567645696
5,12,3150002761641020.5,0.0,0.0,feasible,71414.64501245899,257539.27593023237,29844.063168516976,721745.3764518669,368480.6325079295,864078.2447312811
5,13,2165483973446534.0,0.0,0.0,feasible,833424.2502358281,219208.76171684152,121936.23481100301,674498.0406225662,142432.74996275824,593542.5614434022
5,14,2529558487767115.0,0.0,0.0,feasible,492166.6006033804,656489.7414026336,323007.6145353842,317957.3461661301,58397.553635510245,693586.5105081546
5,15,2477824021927855.0,0.0,0.0,feasible,385751.1696045023,409201.82407193305,51357.80758245028,442771.60778325883,694380.1312310736,679370.4089637392
5,16,626258250890436.0,0.0,0.0,feasible,560726.9571802319,414289.4666560034,514538.11583240755,988950.73740592,914958.8412697383,170579.09179783103
5,17,928865936103378.8,0.0,0.0,feasible,855720.4035769629,110100.85739968879,8864.764599216907,373747.18050659006,42168.5120717672,253732.5855339756
5,18,2789064165408398.0,0.0,0.0,feasible,197268.22385530532,781465.4348052688,222302.44851585806,427446.6840490913,550475.1725142233,764896.0138509185
5,19,775759332930558.2,0.0,0.0,feasible,419833.27297939104,123234.68216686761,86164.0566528328,713912.2476751826,579921.2693787221,211660.45851930793
5,20,1648694390624212.0,0.0,0.0,feasible,898478.7245207671,836347.3152473144,908593.9993588944,723658.9926623934,230615.66295117594,451534.0750829814
5,21,3605794876074286.0,0.0,0.0,feasible,41442.373942142505,33973.441072027636,624851.8070476424,948935.2464038341,172240.59984617482,989325.2512831477
5,22,399246678552154.2,0.0,0.0,feasible,573689.0750502371,27369.002833724535,687372.2111914587,590495.4569457277,446437.67569341586,108198.6359109286
5,23,1157858199748071.8,0.0,0.0,feasible,203469.9001267167,686021.3450767813,354943.81474245223,916304.3544150485,962242.0231315929,316657.31511315063
5,24,2777059951090418.0,0.0,0.0,feasible,634600.0256433554,569492.8943843335,374029.6143451511,419539.61147093866,578527.5661243304,761597.3786579786
5,25,3563625890479731.5,0.0,0.0,feasible,417722.8092596462,184668.19102502722,292101.8024008319,12325.9764919772,372064.3702616571,977737.6457766027
5,26,2104657262306627.0,0.0,0.0,feasible,135745.83150967438,397444.7076757152,812308.8976476735,95205.38492454244,785592.2898963895,576828.003978666
5,27,3456272203385952.0,0.0,0.0,feasible,649685.2346649611,197523.14136015193,174972.6927152453,406538.0879427318,961484.7111504351,948237.9516725917
5,28,2320224024287104.5,0.0,0.0,feasible,449847.20386045455,977860.912615264,740371.4869295483,780823.2072001975,544665.2354126861,636063.5431535909
5,29,2652027804950987.0,0.0,0.0,feasible,216415.1297565053,642203.5662040219,938194.0398786366,383925.0075075756,62509.87829537651,727239.8250039606
5,30,3074810176609585.0,0.0,0.0,feasible,503643.83799772395,342579.6947346369,399065.1687520231,614618.6490429669,735861.8074166473,843416.0922019555
5,31,927323847532622.4,0.0,0.0,feasible,514279.47009629145,498021.0629505189,452247.69085913635,763924.9530360198,388865.2804345257,253308.835382955
5,32,2768307815112875.0,0.0,0.0,feasible,563425.4822988849,998648.854365938,414157.91818748176,766705.1613599784,966020.3380281645,759192.3812975369
5,33,1074971564201806.9,0.0,0.0,feasible,17495.027338582266,435255.9378309848,864635.5897383336,194807.7253067352,818097.0649605803,293880.91627563804
5,34,2035066249908579.2,0.0,0.0,feasible,329557.57202165795,875168.0767799715,610878.887701931,603559.6415972495,379059.97001304256,557705.1062589305
5,35,2088369975600220.8,0.0,0.0,feasible,467693.2213901127,434866.52510309423,619882.313233265,632490.0075020797,961503.5847867231,572352.4243443719
5,36,1733911919883198.5,0.0,0.0,feasible,770176.7169949933,323582.518115684,785828.2318579978,14517.661204359922,558223.8857624436,474950.9796485756
5,37,1246497598413815.0,0.0,0.0,feasible,694352.1510413024,41946.74306131875,264220.6638129913,605439.7692415299,639915.8333888621,341014.5143579114
5,38,755143577159341.9,0.0,0.0,feasible,200363.427873553,525195.1713907047,501698.70050307957,49875.910757561585,828184.7697771763,205995.45990176982
5,39,1791696249656158.8,0.0,0.0,feasible,69662.31560861488,658247.3993979687,847026.3873123231,110609.78156376927,971106.8337457886,490829.5218622075
5,40,2579184033320234.0,0.0,0.0,feasible,411161.12078918004,882175.0723097124,607784.1384120506,959946.7226123096,616071.0056721747,707223.1023495027
5,41,1866527077980459.0,0.0,0.0,feasible,302090.32671178714,187812.83019111643,493439.1768556455,51025.7226970459,934630.2703448145,511392.2673521528
5,42,2754546869949824.0,0.0,0.0,feasible,866669.458381468,94783.17819332442,728406.2837852415,675081.6779508168,101809.17751551534,755411.014454147
5,43,2313570023878383.0,0.0,0.0,feasible,710871.1927772855,135041.84107409228,497053.5973807907,957763.4106360415,291930.9511278251,634235.0919663133
5,44,512939219586940.6,0.0,0.0,feasible,942617.1515107686,581330.9521501033,78266.96013583061,87145.99819082952,913601.6257688964,139440.1821794241
5,45,1198855811316188.8,0.0,0.0,feasible,618758.59902245,404358.3538266972,226775.66057361226,741.4890552339239,456776.73149189784,327923.03903000144
5,46,294296361726962.94,0.0,0.0,feasible,253859.4798539909,91083.32294712524,687150.4526068217,872643.8135199598,443578.56675810355,79359.36335052151
5,47,307462918243070.3,0.0,0.0,feasible,369098.3323372383,639670.4435963264,985844.3450436449,423938.3386360567,617043.0270386002,82977.39827920581
5,48,2498084157184923.5,0.0,0.0,feasible,950362.0847317943,289065.0575696758,490242.01490156545,119255.98482984265,909787.6134413629,684937.6867049062
5,49,3114226813437551.5,0.0,0.0,feasible,38993.97952327421,179889.28012161996,415314.30989061185,377419.05024884245,845854.7804921425,854247.3804465608
5,50,1627494065172382.2,0.0,0.0,feasible,176083.61927142527,459514.04498435644,106071.23669659109,458293.4548726959,573690.3896753223,445708.4427021566
5,51,2207243036933138.5,0.0,0.0,feasible,840648.7519745346,370363.0938213466,464757.0263830319,815963.32879074,654259.9954167479,605017.5245515504
5,52,3579838984165040.0,0.0,0.0,feasible,551951.2447415907,802486.3135685002,350287.6198878454,81198.67238271901,898154.4166406777,982192.8379283027
5,53,91114158213150.28,0.0,0.0,non-dominated,529060.0396878928,535493.539728812,801913.031167517,322299.09515230317,820387.5163948938,23526.974046552685
5,54,1481643910569560.5,0.0,0.0,feasible,97516.8342339517,100552.12293004082,891947.3268589253,316192.90064670035,626179.9127491058,405630.313461496
5,55,2706649126771434.0,0.0,0.0,feasible,752830.0327343829,526222.066918261,362539.13509690523,444832.2324334672,252752.15389524415,742249.2050157747
5,56,424100836588696.8,0.0,0.0,feasible,3711.4157205130455,626612.7794433235,20450.270258064247,21149.32426445991,340293.17658137536,115028.30407733511
5,57,2318599330219560.0,0.0,0.0,feasible,852277.7922974156,618434.5115429661,892493.3257698898,6027.985513951454,208610.8145592721,635617.0938577851
5,58,2193888136970472.0,0.0,0.0,feasible,733728.9030836904,563534.100364067,185412.79424528877,742757.1266875598,650136.8012608393,601347.734772051
5,59,362501150279761.3,0.0,0.0,feasible,950906.1184561485,268173.857381144,412121.0318128418,7765.471126584119,837264.317765844,98101.34095003031
5,60,3137554223777270.5,0.0,0.0,feasible,197315.77087181172,245112.16979906734,792279.3095257864,351021.7053443987,804403.391391274,860657.5139770404
5,61,408639565840896.4,0.0,0.0,feasible,208174.69054645675,820890.9894562718,274013.04547935596,815192.9079134471,614981.9633418248,110779.70517154278
5,62,1621704510836942.8,0.0,0.0,feasible,362746.7146926514,447611.2520297714,368590.1151590411,696463.5569368857,404621.49722710554,444117.5324454384
5,63,609177257833892.1,0.0,0.0,feasible,606262.9193802134,152488.33129815763,853776.1385414473,841175.9937102618,927713.9771205117,165885.40978464962
5,64,2695290628312026.5,0.0,0.0,feasible,675011.1978548988,129321.6798117521,587494.8031447246,876138.6880928923,172375.5942102954,739128.0059297973
5,65,3482363001741799.5,0.0,0.0,feasible,837915.7163491443,384092.11843077606,428491.6404081889,611131.4443293597,754949.7204945724,955407.4359377627
5,66,366105019994293.6,0.0,0.0,feasible,820021.0047229042,665763.9988578882,711544.4137480482,296753.48245211085,52220.45916392813,99091.64745041665
5,67,2351419314763535.0,0.0,0.0,feasible,756699.9979702145,720545.0344965555,396118.86652613006,451687.5561184291,542714.6049422071,644635.6895926467
5,68,778052717035415.8,0.0,0.0,feasible,160770.89341335304,305726.32696878136,579233.200801177,547962.286957901,544336.9238428961,212290.65699117965
5,69,1513761812344376.2,0.0,0.0,feasible,468608.38880095835,721720.9709361877,372040.76216243714,978970.3708367562,71658.72232041857,414455.98403946194
5,70,1693373838135036.2,0.0,0.0,feasible,491366.2580808006,576534.5786241035,192382.29021915334,894536.4636212821,678404.9255777587,463811.52982148656
5,71,3605673631468808.0,0.0,0.0,feasible,126845.06917191944,46903.904463708255,551069.9401241393,806637.1417460816,220980.5431522649,989291.9345068898
5,72,157728193160754.84,0.0,0.0,feasible,329926.87950428494,174646.68266210615,801484.2603188918,275891.0834658406,519052.04386404797,41831.82884182024
5,73,2145918156616058.0,0.0,0.0,feasible,944975.6487959535,180508.97209650805,75696.17900874394,558515.3496363638,683134.2508550376,588166.0752972865
5,74,668009314921240.4,0.0,0.0,feasible,907355.8830196321,775095.2909408819,371940.4473650048,797705.6212134168,154534.66361443326,182051.8567374254
5,75,3167507863065137.0,0.0,0.0,feasible,658417.524995872,116069.98451466007,118833.99547454696,276086.59227711085,221259.44590873973,868888.4673817619
5,76,3277502966006022.5,0.0,0.0,feasible,407201.6980439547,326750.9528770062,827543.6166549699,51579.623724209145,164523.70674129736,899113.995517193
5,77,3383999157064649.0,0.0,0.0,feasible,52750.07906865655,880240.5234267296,633486.5563067956,523031.3688940406,927825.8336433487,928378.0584899664
5,78,2909804362502293.0,0.0,0.0,feasible,69515.32376951358,687530.1145118183,353819.6067627204,377188.0148805477,148695.9375468383,798074.1838490895
5,79,3232556950353933.5,0.0,0.0,feasible,908469.7192272953,117452.77937893085,828228.8620113746,579782.0343557544,537483.3250995824,886763.2905826484
5,80,339869527534551.06,0.0,0.0,feasible,580594.153510643,840956.5451778345,839160.9500355753,884799.0688087174,573466.8921689751,91882.40272690373
5,81,1637328488843790.2,0.0,0.0,feasible,447254.98359148763,852085.2629338042,269156.2803634158,351851.6385803208,294150.7119470598,448410.8416401861
5,82,3344721304663910.5,0.0,0.0,feasible,934913.9813419196,925702.7260657174,689066.2147890151,949500.1655412725,838708.5921201532,917584.9067850595
5,83,3014849195730716.5,0.0,0.0,feasible,842307.0110881908,311588.6031220591,93441.94365158233,879366.8104688828,82762.91739687457,826939.4285494264
5,84,1290776546888764.8,0.0,0.0,feasible,658825.800430354,94632.40343616948,878888.466527736,268190.5887230523,990438.2249113772,353181.9160617507
5,85,1588139112860830.2,0.0,0.0,feasible,688670.3178677427,641103.3758673817,836336.0272798425,681531.4462523741,690912.6166514873,434894.104731123
5,86,1763741742205090.8,0.0,0.0,feasible,455841.5257451609,740459.2439113948,201760.53482532725,65037.908825996536,473467.1997513008,483147.9094187111
5,87,1565833362692134.8,0.0,0.0,feasible,555002.5765167227,658378.3438932445,92955.77280413348,618720.9710621507,861343.1845339742,428764.71295567154
5,88,846071947892698.2,0.0,0.0,feasible,446009.40368609055,316357.29215793737,972453.052395639,55616.189578359896,490859.8547630235,230981.64523573895
5,89,1418558929572541.0,0.0,0.0,feasible,503594.165597016,95421.12073979939,543882.2850931984,946350.4083063285,362254.4161523283,388295.20656066143
5,90,201208386000714.84,0.0,0.0,feasible,214325.12940410915,46327.3487846245,862693.1033959461,707487.9546252739,56886.81212462588,53779.74067499047
5,91,1755231732396073.0,0.0,0.0,feasible,759092.0564802212,359181.5745417594,151873.29904300434,615821.442815512,173670.90732561768,480809.44585044205
5,92,2760479036932243.5,0.0,0.0,feasible,548770.2554328735,773796.0629900779,105440.14043795136,180728.3650298243,345864.7885170193,757041.1132061575
5,93,701380148019465.5,0.0,0.0,feasible,27479.778887397068,994320.1767032776,64646.06138132267,150928.83632698504,99222.96526535171,191221.82001529296
5,94,405073401922681.8,0.0,0.0,feasible,861365.2312476333,107316.02363059828,960822.5814543021,157957.11114124232,164075.67699207907,109799.75983794476
5,95,1289614475534379.2,0.0,0.0,feasible,655565.0617146364,479267.71670043014,236533.94957673535,192084.32584339034,932099.598339586,352862.5907510935
5,96,309481344851328.06,0.0,0.0,feasible,632659.4550051537,847438.7065387577,23127.430352521696,279725.8729154324,899121.7461803489,83532.04124608393
5,97,2604337423704760.0,0.0,0.0,feasible,269530.5455534862,337483.72885723924,17751.99447362748,925901.230696127,500055.95516555925,714134.996501532
5,98,1213365683380286.5,0.0,0.0,feasible,199049.52549693894,66609.41441389242,397613.8848716134,330862.8308432874,68151.6255990279,331910.2033181297
5,99,537078434918707.0,0.0,0.0,feasible,964010.5261975342,648024.5809085352,736033.7064556939,868225.4465228489,828283.3806623628,146073.3914102901
5,100,1924823365730376.5,0.0,0.0,feasible,193644.87316377985,753055.3381210659,7037.774288521991,729095.5759795222,934261.912040956,527411.4903763204
6,1,2514968190160997.5,0.0,0.0,feasible,12296.599237987752,275191.3406173689,868949.043144466,965673.6189247295,825897.4488445173,689577.2461044928
6,2,962078462119966.1,0.0,0.0,feasible,757078.6745174624,348086.79333719856,275317.93220744224,400498.47904109803,645421.8636488693,262859.04764658987
6,3,1288033865997418.8,0.0,0.0,feasible,231584.67653759327,216189.47496223176,673101.5163325119,13330.676151277521,89982.25288433401,352428.25543294573
6,4,113127095382123.38,0.0,0.0,feasible,594887.0976945983,429644.91311912186,298959.8607156675,706120.6470589737,385874.31797947217,29575.90380756081
6,5,1844725258242346.2,0.0,0.0,feasible,617610.5392957856,73252.53166798307,521857.3637219432,478043.2645593627,601515.8651730648,505401.3504996809
6,6,3567347742137949.5,0.0,0.0,feasible,201441.8863048173,844347.6001275162,403770.8462243497,254913.74853725807,379736.1249626041,978760.3725071902
6,7,1421488943896919.0,0.0,0.0,feasible,366815.87633786764,55693.52373173785,56910.350413848486,149160.89039324812,382431.9282515194,389100.34449890495
6,8,2343863229489499.0,0.0,0.0,feasible,757934.5625714619,486584.2765737929,907761.3730937559,686417.0275732989,712850.6694989451,642559.3547201131
6,9,758360220894041.5,0.0,0.0,feasible,168677.82353713698,66211.98406267555,930665.0182771265,414764.60300972336,315099.8148967877,206879.3606673982
6,10,3296613542354795.5,0.0,0.0,feasible,407904.0926179847,312852.21074114816,690067.8465710304,102109.21562076817,369396.2255163949,904365.3862397835
6,11,2542607966155352.0,0.0,0.0,feasible,811210.5017106631,96308.94451847541,715031.3202469733,203763.4067279031,288447.3893206473,697172.3735659703
6,12,2861980621645035.0,0.0,0.0,feasible,178783.29734255726,302222.240294267,290765.65157009737,264919.1438477204,556093.3906394759,784932.7094909132
6,13,1051004012634948.1,0.0,0.0,feasible,469820.92007558193,255648.66331345632,513566.26731379697,650955.3183200149,989455.4421631191,287294.8784898394
6,14,3041991453066615.0,0.0,0.0,feasible,533972.8604067455,188500.18376008447,161402.58951320814,362638.67627291573,440161.11492247495,834397.8429772597
6,15,610328496985343.2,0.0,0.0,feasible,990246.143529557,521671.6562506563,356780.3972992269,808235.8081157374,965679.7513173053,166201.7585168427
6,16,3452929754174882.0,0.0,0.0,feasible,123720.91831970167,504338.2335774839,291551.2217232887,480452.41847137094,778245.8427216028,947319.4808500794
6,17,1131113251572662.5,0.0,0.0,feasible,873789.8245596578,137868.42188847187,454345.41504201863,33413.835738353606,413382.19864341617,309308.07717488596
6,18,1127160225674447.5,0.0,0.0,feasible,20058.346094079854,702006.7603199562,989055.4664944953,556075.4336458553,111147.17752062812,308221.82612995716
6,19,1818773559279919.0,0.0,0.0,feasible,358786.08919512114,648774.6435136109,768535.7819829219,989139.3856102987,798244.2329646212,498270.0893236934
6,20,617142900095436.2,0.0,0.0,feasible,260772.1285823375,313591.8160751501,702675.1436217957,37636.10402585083,357102.95720100193,168074.286724221
6,21,3321928232081146.5,0.0,0.0,feasible,929000.5862138728,496915.97501392063,450663.3275787892,334445.65008802863,384325.11349707394,911321.6037995302
6,22,2540911186545263.5,0.0,0.0,feasible,462419.77995384124,679733.8871443842,367875.2686068294,292932.876634033,756460.1812425158,696706.1159011003
6,23,26611148416843.89,1701861.6330027578,0.0,non-dominated,2511.297636919522,392770.9576250815,975676.6092488029,807491.6615161588,968848.1477861297,5802.202192190409
6,24,567919761083790.4,0.0,0.0,feasible,472238.32849802094,85973.60303503164,263796.6271427816,907413.7779032289,299780.35739732004,154548.272080548
6,25,2332225658611980.0,0.0,0.0,feasible,703684.280919616,664949.2234550165,738157.7286228888,663703.7629409569,334055.81631061295,639361.4693908402
6,26,1868037714661151.0,0.0,0.0,feasible,501840.1385231784,952182.0147667445,827615.3642830126,534655.4653443171,73886.22840474534,511807.37484579463
6,27,261439593849498.56,0.0,0.0,feasible,298899.02626429783,159385.76742646337,511525.6958057007,201975.732708674,485086.98670155654,70330.65993221244
6,28,1703529584238649.2,0.0,0.0,feasible,194830.0906101876,301056.42773521034,273382.19537203584,956606.5198797492,711422.1519072261,466602.22487412015
6,29,171967520912861.66,0.0,0.0,feasible,235260.86153554413,470008.0600831638,310475.46836210956,677161.3473102638,163579.75779648815,45744.650322902315
6,30,980673730140912.1,0.0,0.0,feasible,280712.72734194517,664001.5019361154,206178.52287587654,279250.1976606825,129946.36713014661,267968.8369165272
6,31,2245899881569471.5,0.0,0.0,feasible,729272.5494430888,81642.22239017462,731130.4695569628,679455.4772637042,983293.4606792717,615640.0296808053
6,32,1793070818974988.2,0.0,0.0,feasible,603202.0403858505,525653.763387077,504199.6613284182,757024.8569128665,550477.214417294,491207.2394378955
6,33,2656572282659203.0,0.0,0.0,feasible,28961.006987278462,327046.49255271634,494163.2362887691,622476.8326257895,74743.56949715046,728488.600950871
6,34,716871435141143.0,0.0,0.0,feasible,103909.11734328384,530781.4558562064,699426.3190954499,370188.7248958134,190701.7741970634,195478.66711331284
6,35,1559805529219194.5,0.0,0.0,feasible,83956.10943016365,579720.0627163961,109759.78923099805,412238.8957056105,27381.191848604918,427108.3260315194
6,36,181850069995297.28,0.0,0.0,feasible,88807.88473268668,843167.1869908641,54855.34510388862,116030.87537366759,225637.19543107547,48460.27363116423
6,37,824038460940154.0,0.0,0.0,feasible,571693.3901615792,646985.7000182653,47081.35307490079,525103.0831353077,827084.425436849,224927.06860459843
6,38,3477957436177879.5,0.0,0.0,feasible,824683.8525867313,22928.000552835743,550773.6759692988,631146.3870815249,943394.5555589014,954196.8316258934
6,39,2401989688526982.5,0.0,0.0,feasible,812240.7991457946,179594.93871532477,228622.40958939833,400422.7515766479,827259.687713396,658531.9105528455
6,40,1096611089171707.2,0.0,0.0,feasible,617529.7744872237,338617.9109458846,360835.622344053,606526.12992171,378693.6606223876,299827.2361874127
6,41,218111268483832.06,0.0,0.0,feasible,454477.00308226474,103632.45581678873,349180.0622580889,694562.708059172,257137.35379297647,58424.4797261273
6,42,3537869407199906.5,0.0,0.0,feasible,955693.377863629,343123.1905248877,489531.1365446809,919588.9799548455,467015.88157408935,970660.0278715355
6,43,3188146070234620.5,0.0,0.0,feasible,405696.39064958564,11429.7031957358,545124.9607514278,42532.255312287794,916077.9250466044,874559.6354136817
6,44,436574696456710.5,0.0,0.0,feasible,110650.36838059018,576261.4019850724,627707.866075791,650398.8805349355,327669.4575609272,118455.99305909549
6,45,1275067381453653.5,0.0,0.0,feasible,112530.60040752374,531290.786401024,739499.8464558662,213187.92893320948,456776.20909959404,348865.1982338826
6,46,2065550339215568.8,0.0,0.0,feasible,254575.3507512448,965516.1960256217,860883.745056611,551777.0248413862,354198.6727275148,566081.8218980494
6,47,3553423727207900.0,0.0,0.0,feasible,336209.55770517496,656702.9207290807,936888.3053892407,161270.18294968503,319814.3724504317,974934.1957613712
6,48,874781721197729.5,0.0,0.0,feasible,414048.6569815644,469941.3057122955,133765.5151140323,483493.0229170131,49813.70454692059,238870.7970033357
6,49,85091772645416.53,0.0,0.0,feasible,25764.720439052002,400003.15585122496,972662.5849910224,967997.8366721709,617959.1296237882,21872.084150974526
6,50,2580532909572744.5,0.0,0.0,feasible,774637.620443265,604734.9225655171,229292.56867805845,28614.439128177284,759193.4979866,707593.7597336172
6,51,1627804918818985.5,0.0,0.0,feasible,342483.2245265446,699084.8162472539,276101.04733430204,152892.0714726437,847854.6722241344,445793.86210165895
6,52,1690749298227070.8,0.0,0.0,feasible,998078.8221284606,524315.7999929119,632380.6922677731,316625.61352885974,222442.27572742,463090.33312536264
6,53,1485282954763843.0,0.0,0.0,feasible,30400.827826124965,971442.7948920123,582681.6475728315,821482.6828762222,599879.7802963211,406630.2855487941
6,54,1284224486338682.2,0.0,0.0,feasible,320626.03943758237,15701.444845469276,951596.632889776,803.2578087140811,345547.89646899083,351381.4769039456
6,55,633403662251505.4,0.0,0.0,feasible,252341.7598781326,182190.33660860584,320148.4865176885,198904.18947457496,880186.5095495145,172542.57768364635
6,56,1594755430331533.8,0.0,0.0,feasible,751640.8444770749,924995.2840359118,743814.8963326986,139487.6348085684,666666.2841010301,436712.201032839
6,57,211489631554455.1,0.0,0.0,feasible,40310.45949173485,621126.2556093145,718819.8111665653,124562.84424265593,526124.5350305297,56604.92169162956
6,58,2725890159962783.5,0.0,0.0,feasible,320589.7148637366,363094.3203329969,414895.6859755771,556819.7375575382,4637.562177661256,747536.4439430608
6,59,1763208444857616.8,0.0,0.0,feasible,131595.52621090045,509860.5191632655,859056.7871913594,506866.6316375686,569648.8095795522,483001.3647676343
6,60,2122497087607381.0,0.0,0.0,feasible,698588.460857639,410707.0571729699,934914.9178476381,802036.3290913876,20390.46204936927,581730.2053234741
